,Week,Name,Position,Year,Game,Fantasy Points,PassingYards,PassingTDs,Ints,Rush Attempts,Rush Yards,Fumbles,RushTDs,Receptions,Receiving Yards,Receiving TDs
0,1,Justin Jefferson,WR,2022,GB@MIN,39.00,0,0,0,0,0,0,0,9,184,2
1,1,Cooper Kupp,WR,2022,BUF@LA,31.00,0,0,0,0,0,0,0,13,128,1
2,1,Davante Adams,WR,2022,LV@LAC,30.00,0,0,0,0,0,0,0,10,141,1
3,1,Ja'Marr Chase,WR,2022,PIT@CIN,28.00,0,0,0,0,0,0,0,10,129,1
4,1,Michael Pittman,WR,2022,IND@HOU,27.00,0,0,0,0,0,0,0,9,121,1
5,1,Stefon Diggs,WR,2022,BUF@LA,26.00,0,0,0,0,0,0,0,8,122,1
6,1,A.J. Brown,WR,2022,PHI@DET,25.00,0,0,0,0,0,0,0,10,155,0
7,1,Michael Thomas,WR,2022,NO@ATL,22.00,0,0,0,0,0,0,0,5,57,2
8,1,Robbie Chosen,WR,2022,CLE@CAR,21.00,0,0,0,0,0,0,0,5,102,1
9,1,Devin Duvernay,WR,2022,BAL@NYJ,21.00,0,0,0,0,0,0,0,4,54,2
10,1,Jerry Jeudy,WR,2022,DEN@SEA,20.00,0,0,0,0,0,0,0,4,102,1
11,1,Amon-Ra St. Brown,WR,2022,PHI@DET,20.00,0,0,0,0,0,0,0,8,64,1
12,1,Jahan Dotson,WR,2022,JAX@WAS,19.00,0,0,0,1,-10,0,0,3,40,2
13,1,Curtis Samuel,WR,2022,JAX@WAS,19.00,0,0,0,4,17,1,0,8,55,1
14,1,Gabriel Davis,WR,2022,BUF@LA,18.00,0,0,0,0,0,0,0,4,88,1
15,1,Mike Evans,WR,2022,TB@DAL,18.00,0,0,0,0,0,0,0,5,71,1
16,1,Jarvis Landry,WR,2022,NO@ATL,18.00,0,0,0,0,0,0,0,7,114,0
17,1,Tyreek Hill,WR,2022,NE@MIA,17.00,0,0,0,1,6,0,0,8,94,0
18,1,Christian Kirk,WR,2022,JAX@WAS,17.00,0,0,0,0,0,0,0,6,117,0
19,1,Jaylen Waddle,WR,2022,NE@MIA,16.00,0,0,0,1,8,0,0,4,69,1
20,1,DeAndre Carter,WR,2022,LV@LAC,15.00,0,0,0,0,0,0,0,3,64,1
21,1,D.J. Chark,WR,2022,PHI@DET,15.00,0,0,0,0,0,0,0,4,52,1
22,1,Brandin Cooks,WR,2022,IND@HOU,15.00,0,0,0,0,0,0,0,7,82,0
23,1,Sterling Shepard,WR,2022,NYG@TEN,15.00,0,0,0,0,0,0,0,2,71,1
24,1,Marquise Brown,WR,2022,KC@ARI,14.00,0,0,0,0,0,0,0,4,43,1
25,1,Rashod Bateman,WR,2022,BAL@NYJ,13.00,0,0,0,0,0,0,0,2,59,1
26,1,Tyler Boyd,WR,2022,PIT@CIN,13.00,0,0,0,0,0,0,0,4,33,1
27,1,Corey Davis,WR,2022,BAL@NYJ,13.00,0,0,0,0,0,0,0,6,77,0
28,1,Greg Dortch,WR,2022,KC@ARI,13.00,0,0,0,0,0,0,0,7,63,0
29,1,Terry McLaurin,WR,2022,JAX@WAS,13.00,0,0,0,0,0,0,0,2,58,1
30,1,Deebo Samuel,WR,2022,SF@CHI,13.00,0,0,0,8,52,1,1,2,14,0
31,1,Diontae Johnson,WR,2022,PIT@CIN,12.00,0,0,0,0,0,0,0,7,55,0
32,1,Zay Jones,WR,2022,JAX@WAS,12.00,0,0,0,0,0,0,0,6,65,0
33,1,Drake London,WR,2022,NO@ATL,12.00,0,0,0,0,0,0,0,5,74,0
34,1,Donovan Peoples-Jones,WR,2022,CLE@CAR,12.00,0,0,0,0,0,0,0,6,60,0
35,1,Dante Pettis,WR,2022,SF@CHI,12.00,0,0,0,0,0,0,0,1,51,1
36,1,JuJu Smith-Schuster,WR,2022,KC@ARI,12.00,0,0,0,0,0,1,0,6,79,0
37,1,Noah Brown,WR,2022,TB@DAL,11.00,0,0,0,0,0,0,0,5,68,0
38,1,Kyle Philips,WR,2022,NYG@TEN,11.00,0,0,0,0,0,1,0,6,66,0
39,1,Courtland Sutton,WR,2022,DEN@SEA,11.00,0,0,0,0,0,0,0,4,72,0
40,1,Keenan Allen,WR,2022,LV@LAC,10.00,0,0,0,0,0,0,0,4,66,0
41,1,Mecole Hardman,WR,2022,KC@ARI,10.00,0,0,0,0,0,0,0,3,16,1
42,1,Richie James,WR,2022,NYG@TEN,10.00,0,0,0,1,2,0,0,5,59,0
43,1,Jauan Jennings,WR,2022,SF@CHI,10.00,0,0,0,0,0,0,0,4,62,0
44,1,Julio Jones,WR,2022,TB@DAL,10.00,0,0,0,2,17,0,0,3,69,0
45,1,Ty Montgomery,WR,2022,NE@MIA,10.00,0,0,0,2,-2,0,0,3,15,1
46,1,Isaiah McKenzie,WR,2022,BUF@LA,9.00,0,0,0,0,0,0,0,2,19,1
47,1,D.K. Metcalf,WR,2022,DEN@SEA,9.00,0,0,0,0,0,1,0,7,36,0
48,1,Jakobi Meyers,WR,2022,NE@MIA,9.00,0,0,0,1,7,0,0,4,55,0
49,1,Elijah Moore,WR,2022,BAL@NYJ,9.00,0,0,0,0,0,0,0,5,49,0
50,1,Chris Olave,WR,2022,NO@ATL,9.00,0,0,0,0,0,0,0,3,41,0
51,1,Garrett Wilson,WR,2022,BAL@NYJ,9.00,0,0,0,0,0,0,0,4,52,0
52,1,Braxton Berrios,WR,2022,BAL@NYJ,8.00,0,0,0,0,0,0,0,5,37,0
53,1,Treylon Burks,WR,2022,NYG@TEN,8.00,0,0,0,0,0,0,0,3,55,0
54,1,Chase Claypool,WR,2022,PIT@CIN,8.00,0,0,0,6,36,0,0,4,18,0
55,1,Romeo Doubs,WR,2022,GB@MIN,8.00,0,0,0,1,11,0,0,4,37,0
56,1,Equanimeous St. Brown,WR,2022,SF@CHI,8.00,0,0,0,0,0,0,0,1,18,1
57,1,Marquez Valdes-Scantling,WR,2022,KC@ARI,8.00,0,0,0,1,-3,0,0,4,44,0
58,1,Ashton Dulin,WR,2022,IND@HOU,7.00,0,0,0,0,0,0,0,3,46,0
59,1,Marvin Jones,WR,2022,JAX@WAS,7.00,0,0,0,0,0,0,0,4,38,0
60,1,D.J. Moore,WR,2022,CLE@CAR,7.00,0,0,0,1,7,0,0,3,43,0
