,Week,Name,Position,Year,Game,Fantasy Points,PassingYards,PassingTDs,Ints,Rush Attempts,Rush Yards,Fumbles,RushTDs,Receptions,Receiving Yards,Receiving TDs
567,,Dak Prescott,QB,2022,DET@DAL,14.00,207,1,0,3,0,0,0,,,
568,,Marcus Mariota,QB,2022,ATL@CIN,13.00,124,1,0,6,31,0,0,,,
569,,Kenny Pickett,QB,2022,PIT@MIA,12.00,257,1,3,3,20,0,0,,,
570,,Tom Brady,QB,2022,TB@CAR,11.00,290,0,0,1,1,0,0,,,
571,,Matt Ryan,QB,2022,IND@TEN,11.00,243,1,2,1,2,0,0,,,
572,,Jacoby Brissett,QB,2022,CLE@BAL,10.00,258,0,0,3,18,1,0,,,
573,,Lamar Jackson,QB,2022,CLE@BAL,9.00,120,0,0,10,59,0,0,,,
574,,Bailey Zappe,QB,2022,CHI@NE,8.00,185,1,2,2,-1,1,0,,,
575,,Brett Rypien,QB,2022,NYJ@DEN,7.00,225,0,1,3,9,0,0,,,
576,,Zach Wilson,QB,2022,NYJ@DEN,6.00,121,0,0,4,24,0,0,,,
577,,Ryan Tannehill,QB,2022,IND@TEN,4.00,132,0,0,4,6,1,0,,,
578,,Jared Goff,QB,2022,DET@DAL,3.00,228,0,2,1,4,2,0,,,
579,,Chad Henne,QB,2022,KC@SF,0.00,0,0,0,3,-3,0,0,,,
580,,Mac Jones,QB,2022,CHI@NE,0.00,13,0,1,3,24,0,0,,,
581,,Brock Purdy,QB,2022,KC@SF,0.00,66,0,1,1,1,0,0,,,
582,,Jalen Hurts,QB,2022,PIT@PHI,36.00,285,4,0,2,10,0,0,,,
583,,Tua Tagovailoa,QB,2022,MIA@DET,34.00,382,3,0,5,19,0,0,,,
584,,Justin Fields,QB,2022,CHI@DAL,30.00,151,2,0,8,60,0,1,,,
585,,Kyler Murray,QB,2022,ARI@MIN,30.00,326,3,2,6,36,0,0,,,
586,,Dak Prescott,QB,2022,CHI@DAL,29.00,250,2,1,5,34,0,1,,,
587,,Kirk Cousins,QB,2022,ARI@MIN,28.00,232,2,0,4,22,1,1,,,
588,,Marcus Mariota,QB,2022,CAR@ATL,28.00,253,3,2,6,43,0,0,,,
589,,Lamar Jackson,QB,2022,BAL@TB,25.00,238,2,0,9,43,0,0,,,
590,,Jacoby Brissett,QB,2022,CIN@CLE,23.00,278,1,0,6,12,1,1,,,
591,,Taylor Heinicke,QB,2022,WAS@IND,23.00,279,1,1,6,29,0,1,,,
592,,Geno Smith,QB,2022,NYG@SEA,22.00,212,2,0,5,26,0,0,,,
593,,Andy Dalton,QB,2022,LV@NO,21.00,229,2,0,0,0,0,0,,,
594,,Jimmy Garoppolo,QB,2022,SF@LA,21.00,235,2,0,1,3,0,0,,,
595,,Josh Allen,QB,2022,GB@BUF,20.00,218,2,2,6,49,0,0,,,
596,,Zach Wilson,QB,2022,NE@NYJ,20.00,355,2,3,1,2,0,0,,,
597,,Tom Brady,QB,2022,BAL@TB,19.00,325,1,0,1,1,0,0,,,
598,,Jared Goff,QB,2022,MIA@DET,19.00,321,1,0,1,3,0,0,,,
599,,Aaron Rodgers,QB,2022,GB@BUF,19.00,203,2,1,1,11,0,0,,,
600,,Matthew Stafford,QB,2022,SF@LA,19.00,187,1,0,2,-1,0,1,,,
601,,Joe Burrow,QB,2022,CIN@CLE,18.00,232,2,1,1,2,1,0,,,
602,,Phillip Walker,QB,2022,CAR@ATL,18.00,317,1,1,1,20,0,0,,,
603,,Russell Wilson,QB,2022,DEN@JAX,15.00,252,1,1,4,17,0,0,,,
604,,Mac Jones,QB,2022,NE@NYJ,12.00,194,1,1,7,19,0,0,,,
605,,Davis Mills,QB,2022,TEN@HOU,10.00,152,1,1,3,8,0,0,,,
606,,Daniel Jones,QB,2022,NYG@SEA,9.00,176,0,0,6,20,0,0,,,
607,,Sam Ehlinger,QB,2022,WAS@IND,8.00,201,0,0,6,15,1,0,,,
608,,Trevor Lawrence,QB,2022,DEN@JAX,8.00,133,1,2,3,15,0,0,,,
609,,Kenny Pickett,QB,2022,PIT@PHI,7.00,191,0,1,7,37,1,0,,,
610,,Derek Carr,QB,2022,LV@NO,2.00,101,0,1,1,-1,0,0,,,
611,,Jarrett Stidham,QB,2022,LV@NO,2.00,72,0,0,0,0,0,0,,,
612,,Malik Willis,QB,2022,TEN@HOU,1.00,55,0,1,5,12,0,0,,,
613,,Gardner Minshew,QB,2022,PIT@PHI,0.00,23,0,0,1,-1,0,0,,,
614,,Trevor Siemian,QB,2022,CHI@DAL,0.00,5,0,0,0,0,0,0,,,
615,,Justin Fields,QB,2022,MIA@CHI,47.00,123,3,0,15,178,0,1,,,
616,,Patrick Mahomes,QB,2022,TEN@KC,35.00,446,1,1,6,63,0,1,,,
617,,Tua Tagovailoa,QB,2022,MIA@CHI,30.00,302,3,0,5,0,0,0,,,
618,,Josh Allen,QB,2022,BUF@NYJ,24.00,205,0,2,9,86,0,2,,,
619,,Jalen Hurts,QB,2022,PHI@HOU,24.00,243,2,0,9,23,1,0,,,
620,,Kyler Murray,QB,2022,SEA@ARI,24.00,175,2,0,8,60,1,0,,,
621,,Geno Smith,QB,2022,SEA@ARI,24.00,275,2,1,6,38,0,0,,,
622,,Derek Carr,QB,2022,LV@JAX,22.00,259,2,0,0,0,0,0,,,
623,,Joe Burrow,QB,2022,CAR@CIN,20.00,206,1,0,4,9,0,1,,,
624,,Kirk Cousins,QB,2022,MIN@WAS,20.00,265,2,1,2,-2,0,0,,,
625,,Lamar Jackson,QB,2022,BAL@NO,19.00,133,1,0,11,82,0,0,,,
626,,Trevor Lawrence,QB,2022,LV@JAX,19.00,235,1,0,6,53,1,0,,,
627,,Baker Mayfield,QB,2022,CAR@CIN,18.00,155,2,0,0,0,0,0,,,
628,,Tom Brady,QB,2022,LA@TB,17.00,280,1,0,0,0,0,0,,,
629,,Taylor Heinicke,QB,2022,MIN@WAS,16.00,149,2,1,4,17,0,0,,,
630,,Jared Goff,QB,2022,GB@DET,15.00,137,2,1,1,-1,0,0,,,
631,,Davis Mills,QB,2022,PHI@HOU,15.00,154,2,2,3,18,0,0,,,
632,,Aaron Rodgers,QB,2022,GB@DET,15.00,291,1,3,4,40,0,0,,,
633,,Justin Herbert,QB,2022,LAC@ATL,13.00,245,1,1,1,3,0,0,,,
634,,Zach Wilson,QB,2022,BUF@NYJ,13.00,154,1,0,5,24,1,0,,,
635,,Andy Dalton,QB,2022,BAL@NO,12.00,210,1,1,2,5,0,0,,,
636,,Matthew Stafford,QB,2022,LA@TB,12.00,165,1,0,2,-1,0,0,,,
637,,Mac Jones,QB,2022,IND@NE,11.00,147,1,0,1,-2,0,0,,,
638,,Marcus Mariota,QB,2022,LAC@ATL,7.00,129,0,0,5,24,0,0,,,
639,,Malik Willis,QB,2022,TEN@KC,7.00,80,0,0,8,40,0,0,,,
640,,Sam Ehlinger,QB,2022,IND@NE,5.00,103,0,1,5,39,0,0,,,
641,,Brandon Allen,QB,2022,CAR@CIN,0.00,22,0,0,3,-1,0,0,,,
642,,Nick Mullens,QB,2022,MIN@WAS,0.00,-3,0,0,0,0,0,0,,,
643,,Phillip Walker,QB,2022,CAR@CIN,-4.00,9,0,2,1,6,0,0,,,
644,,Justin Fields,QB,2022,DET@CHI,42.00,167,2,1,13,147,0,2,,,
645,,Patrick Mahomes,QB,2022,JAX@KC,38.00,331,4,1,7,39,0,0,,,
646,,Tua Tagovailoa,QB,2022,CLE@MIA,29.00,285,3,0,1,0,0,0,,,
647,,Jalen Hurts,QB,2022,WAS@PHI,25.00,175,2,1,6,28,0,1,,,
648,,Aaron Rodgers,QB,2022,DAL@GB,25.00,224,3,0,2,4,1,0,,,
649,,Trevor Lawrence,QB,2022,JAX@KC,24.00,259,2,0,4,26,0,0,,,
650,,Dak Prescott,QB,2022,DAL@GB,24.00,265,3,2,4,6,0,0,,,
651,,Geno Smith,QB,2022,SEA@TB,24.00,275,2,0,4,22,1,0,,,
652,,Matt Ryan,QB,2022,IND@LV,23.00,222,1,0,4,38,0,1,,,
653,,Ryan Tannehill,QB,2022,DEN@TEN,23.00,255,2,0,2,12,0,0,,,
654,,Josh Allen,QB,2022,MIN@BUF,22.00,330,1,2,6,84,1,0,,,
655,,Derek Carr,QB,2022,IND@LV,21.00,248,2,0,0,0,0,0,,,
656,,Daniel Jones,QB,2022,HOU@NYG,21.00,197,2,0,5,24,0,0,,,
657,,Marcus Mariota,QB,2022,ATL@CAR,21.00,186,2,1,3,43,0,0,,,
658,,Tom Brady,QB,2022,SEA@TB,20.00,258,2,1,6,-3,0,0,,,
659,,Jacoby Brissett,QB,2022,CLE@MIA,18.00,212,1,0,7,40,0,0,,,
660,,Kenny Pickett,QB,2022,NO@PIT,18.00,199,0,0,8,51,0,1,,,
661,,Kirk Cousins,QB,2022,MIN@BUF,17.00,357,1,2,6,12,0,0,,,
662,,Jared Goff,QB,2022,DET@CHI,16.00,236,1,0,4,14,0,0,,,
663,,Davis Mills,QB,2022,HOU@NYG,16.00,319,1,1,0,0,0,0,,,
664,,Jimmy Garoppolo,QB,2022,LAC@SF,15.00,240,0,0,5,3,0,1,,,
665,,Colt McCoy,QB,2022,ARI@LA,15.00,238,1,0,4,4,0,0,,,
666,,Russell Wilson,QB,2022,DEN@TEN,15.00,286,1,1,7,8,0,0,,,
667,,Justin Herbert,QB,2022,LAC@SF,13.00,196,1,1,5,22,0,0,,,
668,,John Wolford,QB,2022,ARI@LA,11.00,212,1,1,3,3,1,0,,,
669,,Andy Dalton,QB,2022,NO@PIT,8.00,174,1,2,3,1,0,0,,,
670,,Taylor Heinicke,QB,2022,WAS@PHI,6.00,211,0,1,5,10,1,0,,,
671,,Phillip Walker,QB,2022,ATL@CAR,5.00,108,0,0,3,14,0,0,,,
672,,Chase Daniel,QB,2022,LAC@SF,0.00,0,0,0,0,0,0,0,,,
673,,Bryce Perkins,QB,2022,ARI@LA,0.00,-3,0,0,3,4,0,0,,,
674,,Skylar Thompson,QB,2022,CLE@MIA,0.00,17,0,0,3,0,0,0,,,
675,,Malik Willis,QB,2022,DEN@TEN,-1.00,0,0,0,1,-4,1,0,,,
676,,Joe Burrow,QB,2022,CIN@PIT,34.00,355,4,2,4,5,0,0,,,
677,,Jimmy Garoppolo,QB,2022,SF@ARI,33.00,228,4,0,1,3,0,0,,,
678,,Patrick Mahomes,QB,2022,KC@LAC,33.00,329,3,0,4,23,0,0,,,
679,,Jacoby Brissett,QB,2022,CLE@BUF,31.00,324,3,0,7,29,1,0,,,
680,,Andy Dalton,QB,2022,LA@NO,28.00,260,3,0,2,-2,0,0,,,
681,,Jalen Hurts,QB,2022,PHI@IND,26.00,190,1,0,16,86,1,1,,,
682,,Daniel Jones,QB,2022,DET@NYG,26.00,341,1,2,7,50,0,1,,,
683,,Derek Carr,QB,2022,LV@DEN,24.00,307,2,0,0,0,0,0,,,
684,,Justin Fields,QB,2022,CHI@ATL,24.00,153,1,1,18,85,0,1,,,
685,,Dak Prescott,QB,2022,DAL@MIN,24.00,276,2,0,3,16,0,0,,,
686,,Justin Herbert,QB,2022,KC@LAC,23.00,280,2,1,5,17,0,0,,,
687,,Aaron Rodgers,QB,2022,TEN@GB,23.00,227,2,0,0,0,0,0,,,
688,,Ryan Tannehill,QB,2022,TEN@GB,23.00,333,2,1,3,-3,0,0,,,
689,,Marcus Mariota,QB,2022,CHI@ATL,19.00,131,1,0,13,25,0,1,,,
690,,Matthew Stafford,QB,2022,LA@NO,18.00,159,2,0,1,4,0,0,,,
691,,Kenny Pickett,QB,2022,CIN@PIT,17.00,265,1,0,2,14,0,0,,,
692,,Lamar Jackson,QB,2022,CAR@BAL,15.00,209,0,1,11,31,0,1,,,
693,,Josh Allen,QB,2022,CLE@BUF,13.00,197,1,0,3,7,0,0,,,
694,,Mac Jones,QB,2022,NYJ@NE,9.00,246,0,0,2,3,0,0,,,
695,,Davis Mills,QB,2022,WAS@HOU,9.00,169,0,2,5,10,0,1,,,
696,,Russell Wilson,QB,2022,LV@DEN,9.00,247,0,0,1,8,0,0,,,
697,,Matt Ryan,QB,2022,PHI@IND,8.00,213,0,0,1,1,0,0,,,
698,,Taylor Heinicke,QB,2022,WAS@HOU,7.00,191,0,0,3,2,0,0,,,
699,,Jared Goff,QB,2022,DET@NYG,6.00,165,0,0,4,-1,0,0,,,
700,,Colt McCoy,QB,2022,SF@ARI,6.00,218,0,1,3,6,0,0,,,
701,,Bryce Perkins,QB,2022,LA@NO,5.00,64,0,0,5,39,0,0,,,
702,,Zach Wilson,QB,2022,NYJ@NE,5.00,77,0,0,3,26,0,0,,,
703,,Baker Mayfield,QB,2022,CAR@BAL,4.00,196,0,2,2,12,0,0,,,
704,,Kirk Cousins,QB,2022,DAL@MIN,3.00,105,0,0,0,0,1,0,,,
705,,Nick Mullens,QB,2022,DAL@MIN,2.00,54,0,0,0,0,0,0,,,
706,,Cooper Rush,QB,2022,DAL@MIN,1.00,31,0,0,0,0,0,0,,,
707,,Trace McSorley,QB,2022,SF@ARI,0.00,59,0,1,1,6,0,0,,,
708,,Brock Purdy,QB,2022,SF@ARI,0.00,0,0,0,3,3,0,0,,,
709,,Josh Allen,QB,2022,BUF@DET,33.00,253,2,1,10,78,0,1,,,
710,,Justin Herbert,QB,2022,LAC@ARI,33.00,274,3,0,4,38,0,0,,,
711,,Jalen Hurts,QB,2022,GB@PHI,33.00,153,2,0,17,157,0,0,,,
712,,Trevor Lawrence,QB,2022,BAL@JAX,31.00,321,3,0,2,1,1,0,,,
713,,Mike White,QB,2022,CHI@NYJ,30.00,315,3,0,3,2,0,0,,,
714,,Kyler Murray,QB,2022,LAC@ARI,28.00,191,2,1,7,56,0,1,,,
715,,Kirk Cousins,QB,2022,NE@MIN,27.00,299,3,1,1,-1,0,0,,,
716,,Mac Jones,QB,2022,NE@MIN,27.00,382,2,0,0,0,0,0,,,
717,,Derek Carr,QB,2022,LV@SEA,26.00,295,3,2,2,10,0,0,,,
718,,Lamar Jackson,QB,2022,BAL@JAX,25.00,254,1,0,14,89,1,0,,,
719,,Geno Smith,QB,2022,LV@SEA,24.00,328,2,1,5,22,1,0,,,
720,,Tom Brady,QB,2022,TB@CLE,21.00,246,2,0,1,2,0,0,,,
721,,Jared Goff,QB,2022,BUF@DET,21.00,240,2,0,0,0,0,0,,,
722,,Joe Burrow,QB,2022,CIN@TEN,19.00,270,1,0,9,32,0,0,,,
723,,Patrick Mahomes,QB,2022,LA@KC,19.00,320,1,1,4,36,0,0,,,
724,,Sam Darnold,QB,2022,DEN@CAR,18.00,164,1,0,3,3,0,1,,,
725,,Dak Prescott,QB,2022,NYG@DAL,18.00,261,2,2,2,4,0,0,,,
726,,Tua Tagovailoa,QB,2022,HOU@MIA,17.00,299,1,0,0,0,0,0,,,
727,,Daniel Jones,QB,2022,NYG@DAL,16.00,228,1,0,3,14,0,0,,,
728,,Taylor Heinicke,QB,2022,ATL@WAS,15.00,138,2,1,1,-1,0,0,,,
729,,Jacoby Brissett,QB,2022,TB@CLE,14.00,210,1,1,2,27,0,0,,,
730,,Jimmy Garoppolo,QB,2022,NO@SF,14.00,222,1,0,4,4,0,0,,,
731,,Marcus Mariota,QB,2022,ATL@WAS,14.00,174,1,1,6,49,0,0,,,
732,,Aaron Rodgers,QB,2022,GB@PHI,13.00,140,2,2,1,-1,0,0,,,
733,,Matt Ryan,QB,2022,PIT@IND,12.00,199,1,1,4,22,1,0,,,
734,,Kyle Allen,QB,2022,HOU@MIA,11.00,215,1,2,4,12,0,0,,,
735,,Kenny Pickett,QB,2022,PIT@IND,11.00,174,0,0,6,32,0,0,,,
736,,Trevor Siemian,QB,2022,CHI@NYJ,11.00,179,1,1,4,8,0,0,,,
737,,Ryan Tannehill,QB,2022,CIN@TEN,11.00,291,0,0,2,9,0,0,,,
738,,Andy Dalton,QB,2022,NO@SF,10.00,204,0,0,4,21,0,0,,,
739,,Jordan Love,QB,2022,GB@PHI,10.00,113,1,0,0,0,0,0,,,
740,,Bryce Perkins,QB,2022,LA@KC,10.00,100,1,2,9,44,0,0,,,
741,,Russell Wilson,QB,2022,DEN@CAR,10.00,142,1,0,2,8,1,0,,,
742,,Skylar Thompson,QB,2022,HOU@MIA,-1.00,6,0,0,6,5,1,0,,,
743,,Jalen Hurts,QB,2022,TEN@PHI,40.00,380,3,0,5,12,0,1,,,
744,,Joe Burrow,QB,2022,KC@CIN,33.00,286,2,0,11,46,0,1,,,
745,,Geno Smith,QB,2022,SEA@LA,29.00,367,3,1,2,3,1,0,,,
746,,Jared Goff,QB,2022,JAX@DET,25.00,340,2,0,0,0,0,0,,,
747,,Taylor Heinicke,QB,2022,WAS@NYG,22.00,275,2,0,2,6,1,0,,,
748,,Dak Prescott,QB,2022,IND@DAL,22.00,170,3,1,0,0,0,0,,,
749,,Josh Allen,QB,2022,BUF@NE,21.00,223,2,0,8,20,1,0,,,
750,,Tom Brady,QB,2022,NO@TB,21.00,281,2,1,1,-1,0,0,,,
751,,Derek Carr,QB,2022,LAC@LV,20.00,250,2,1,0,0,0,0,,,
752,,Daniel Jones,QB,2022,WAS@NYG,20.00,200,1,0,12,71,1,0,,,
753,,Patrick Mahomes,QB,2022,KC@CIN,20.00,223,1,0,2,9,0,1,,,
754,,Justin Fields,QB,2022,GB@CHI,19.00,254,0,2,6,71,0,1,,,
755,,Justin Herbert,QB,2022,LAC@LV,19.00,335,1,0,5,7,0,0,,,
756,,Trevor Lawrence,QB,2022,JAX@DET,18.00,179,1,0,4,32,0,0,,,
757,,Brock Purdy,QB,2022,MIA@SF,18.00,210,2,1,4,-1,0,0,,,
758,,Tua Tagovailoa,QB,2022,MIA@SF,18.00,295,2,2,0,0,1,0,,,
759,,Mike White,QB,2022,NYJ@MIN,16.00,369,0,2,3,7,0,1,,,
760,,Andy Dalton,QB,2022,NO@TB,15.00,229,1,0,1,1,0,0,,,
761,,Tyler Huntley,QB,2022,DEN@BAL,15.00,187,0,1,10,41,0,1,,,
762,,Aaron Rodgers,QB,2022,GB@CHI,15.00,182,1,0,3,4,0,0,,,
763,,Kenny Pickett,QB,2022,PIT@ATL,14.00,197,1,0,7,14,0,0,,,
764,,Matt Ryan,QB,2022,IND@DAL,14.00,233,2,3,3,-2,1,0,,,
765,,Ryan Tannehill,QB,2022,TEN@PHI,14.00,141,1,0,3,34,0,0,,,
766,,Mac Jones,QB,2022,BUF@NE,13.00,195,1,0,3,7,0,0,,,
767,,Kirk Cousins,QB,2022,NYJ@MIN,12.00,173,1,0,3,9,0,0,,,
768,,Marcus Mariota,QB,2022,PIT@ATL,11.00,167,1,1,3,17,0,0,,,
769,,Kyle Allen,QB,2022,CLE@HOU,9.00,201,1,2,2,1,1,0,,,
770,,Russell Wilson,QB,2022,DEN@BAL,9.00,189,0,0,2,21,0,0,,,
771,,Deshaun Watson,QB,2022,CLE@HOU,5.00,131,0,1,7,21,0,0,,,
772,,John Wolford,QB,2022,SEA@LA,5.00,178,0,2,5,29,0,0,,,
773,,Jimmy Garoppolo,QB,2022,MIA@SF,2.00,56,0,0,0,0,0,0,,,
774,,C.J. Beathard,QB,2022,JAX@DET,0.00,6,0,0,0,0,0,0,,,
775,,Lamar Jackson,QB,2022,DEN@BAL,0.00,11,0,0,1,9,0,0,,,
776,,Gardner Minshew,QB,2022,TEN@PHI,0.00,11,0,0,0,0,0,0,,,
777,,Bryce Perkins,QB,2022,SEA@LA,0.00,0,0,0,1,5,0,0,,,
778,,Nate Sudfeld,QB,2022,JAX@DET,0.00,0,0,0,2,-1,0,0,,,
779,,Malik Willis,QB,2022,TEN@PHI,0.00,16,0,0,1,8,0,0,,,
780,,Skylar Thompson,QB,2022,MIA@SF,-2.00,0,0,1,0,0,0,0,,,
781,,Trevor Lawrence,QB,2022,JAX@TEN,38.00,368,3,0,3,7,0,1,,,
782,,Jalen Hurts,QB,2022,PHI@NYG,33.00,217,2,0,7,77,0,1,,,
783,,Jared Goff,QB,2022,MIN@DET,31.00,330,3,0,2,9,0,0,,,
784,,Russell Wilson,QB,2022,KC@DEN,30.00,247,3,1,4,57,0,0,,,
785,,Kirk Cousins,QB,2022,MIN@DET,29.00,425,2,0,0,0,0,0,,,
786,,Patrick Mahomes,QB,2022,KC@DEN,26.00,352,3,3,3,-3,0,0,,,
787,,Geno Smith,QB,2022,CAR@SEA,26.00,264,3,2,3,20,0,0,,,
788,,Brock Purdy,QB,2022,TB@SF,25.00,185,2,0,2,3,0,1,,,
789,,Ryan Tannehill,QB,2022,JAX@TEN,22.00,254,2,1,2,16,1,0,,,
790,,Josh Allen,QB,2022,NYJ@BUF,21.00,147,1,0,10,47,0,1,,,
791,,Joe Burrow,QB,2022,CLE@CIN,20.00,239,2,1,6,10,0,0,,,
792,,Justin Herbert,QB,2022,MIA@LAC,20.00,367,1,0,4,8,0,0,,,
793,,Daniel Jones,QB,2022,PHI@NYG,20.00,169,1,0,4,26,0,1,,,
794,,Deshaun Watson,QB,2022,CLE@CIN,18.00,276,1,1,6,33,0,0,,,
795,,Baker Mayfield,QB,2022,LV@LA,16.00,230,1,0,4,10,0,0,,,
796,,Dak Prescott,QB,2022,HOU@DAL,15.00,284,1,2,6,23,0,0,,,
797,,Sam Darnold,QB,2022,CAR@SEA,13.00,120,1,0,4,30,0,0,,,
798,,Tua Tagovailoa,QB,2022,MIA@LAC,13.00,145,1,0,3,28,0,0,,,
799,,Tom Brady,QB,2022,TB@SF,12.00,253,1,2,2,0,0,0,,,
800,,Tyrod Taylor,QB,2022,PHI@NYG,12.00,47,1,0,2,40,1,0,,,
801,,Mitchell Trubisky,QB,2022,BAL@PIT,11.00,276,1,3,0,0,0,0,,,
802,,Jeff Driskel,QB,2022,HOU@DAL,10.00,38,1,0,7,36,0,0,,,
803,,Mike White,QB,2022,NYJ@BUF,10.00,268,0,0,0,0,0,0,,,
804,,Colt McCoy,QB,2022,NE@ARI,9.00,246,0,1,5,24,0,0,,,
805,,Mac Jones,QB,2022,NE@ARI,7.00,235,0,1,5,-1,0,0,,,
806,,Tyler Huntley,QB,2022,BAL@PIT,6.00,88,0,0,9,31,0,0,,,
807,,Davis Mills,QB,2022,HOU@DAL,5.00,175,0,1,1,2,0,0,,,
808,,Brett Rypien,QB,2022,KC@DEN,4.00,16,1,1,1,0,0,0,,,
809,,Derek Carr,QB,2022,LV@LA,2.00,137,0,2,4,11,0,0,,,
810,,Kenny Pickett,QB,2022,BAL@PIT,1.00,0,0,0,2,16,0,0,,,
811,,Jacoby Brissett,QB,2022,CLE@CIN,0.00,0,0,0,0,0,0,0,,,
812,,Anthony Brown,QB,2022,BAL@PIT,0.00,16,0,0,3,-5,0,0,,,
813,,Josh Johnson,QB,2022,TB@SF,0.00,10,0,0,2,3,0,0,,,
814,,Gardner Minshew,QB,2022,PHI@NYG,0.00,0,0,0,1,-1,0,0,,,
815,,Kyler Murray,QB,2022,NE@ARI,0.00,9,0,0,1,3,0,0,,,
816,,Joe Flacco,QB,2022,NYJ@BUF,-1.00,1,0,0,0,0,1,0,,,
817,,Josh Allen,QB,2022,MIA@BUF,44.00,304,4,0,10,77,1,0,,,
818,,Kirk Cousins,QB,2022,IND@MIN,40.00,460,4,2,2,0,0,0,,,
819,,Patrick Mahomes,QB,2022,KC@HOU,36.00,336,2,0,5,33,0,1,,,
820,,Trevor Lawrence,QB,2022,DAL@JAX,35.00,318,4,1,3,21,1,0,,,
821,,Jalen Hurts,QB,2022,PHI@CHI,34.00,315,0,2,17,61,0,3,,,
822,,Joe Burrow,QB,2022,CIN@TB,32.00,200,4,1,3,8,0,0,,,
823,,Justin Fields,QB,2022,PHI@CHI,27.00,152,2,0,15,95,0,0,,,
824,,Dak Prescott,QB,2022,DAL@JAX,26.00,256,3,2,5,20,0,0,,,
825,,Derek Carr,QB,2022,NE@LV,25.00,231,3,1,0,0,0,0,,,
826,,Tom Brady,QB,2022,CIN@TB,24.00,312,3,2,2,1,2,0,,,
827,,Davis Mills,QB,2022,KC@HOU,23.00,121,2,0,5,21,1,1,,,
828,,Zach Wilson,QB,2022,DET@NYJ,22.00,317,2,1,3,7,0,0,,,
829,,Tua Tagovailoa,QB,2022,MIA@BUF,21.00,234,2,0,1,7,0,0,,,
830,,Brock Purdy,QB,2022,SF@SEA,20.00,217,2,0,4,-2,0,0,,,
831,,Andy Dalton,QB,2022,ATL@NO,18.00,151,2,0,2,1,0,0,,,
832,,Jared Goff,QB,2022,DET@NYJ,16.00,252,1,0,0,0,0,0,,,
833,,Taylor Heinicke,QB,2022,NYG@WAS,16.00,249,1,0,3,33,2,0,,,
834,,Geno Smith,QB,2022,SF@SEA,16.00,238,1,0,1,18,0,0,,,
835,,Sam Darnold,QB,2022,PIT@CAR,15.00,225,1,0,2,2,0,0,,,
836,,Deshaun Watson,QB,2022,BAL@CLE,14.00,161,1,0,6,22,0,0,,,
837,,Aaron Rodgers,QB,2022,LA@GB,13.00,229,1,1,3,-3,0,0,,,
838,,Matt Ryan,QB,2022,IND@MIN,13.00,182,1,0,3,0,0,0,,,
839,,Mitchell Trubisky,QB,2022,PIT@CAR,13.00,179,0,0,6,9,0,1,,,
840,,Brett Rypien,QB,2022,ARI@DEN,10.00,197,1,1,2,-2,1,0,,,
841,,Ryan Tannehill,QB,2022,TEN@LAC,10.00,165,0,1,3,1,0,1,,,
842,,Daniel Jones,QB,2022,NYG@WAS,9.00,160,0,0,10,35,0,0,,,
843,,Justin Herbert,QB,2022,TEN@LAC,8.00,313,0,2,1,2,0,0,,,
844,,Baker Mayfield,QB,2022,LA@GB,8.00,111,1,1,1,1,0,0,,,
845,,Mac Jones,QB,2022,NE@LV,7.00,112,0,0,4,10,0,0,,,
846,,Desmond Ridder,QB,2022,ATL@NO,6.00,97,0,0,6,38,0,0,,,
847,,Tyler Huntley,QB,2022,BAL@CLE,4.00,138,0,1,6,15,0,0,,,
848,,Colt McCoy,QB,2022,ARI@DEN,1.00,78,0,1,2,2,0,0,,,
849,,Jacoby Brissett,QB,2022,BAL@CLE,0.00,0,0,0,1,3,0,0,,,
850,,Jeff Driskel,QB,2022,KC@HOU,0.00,8,0,0,4,8,0,0,,,
851,,Nathan Peterman,QB,2022,PHI@CHI,0.00,0,0,0,0,0,0,0,,,
852,,Malik Willis,QB,2022,TEN@LAC,0.00,20,0,0,1,8,0,0,,,
853,,Trace McSorley,QB,2022,ARI@DEN,-1.00,95,0,2,1,8,0,0,,,
854,,Dak Prescott,QB,2022,PHI@DAL,33.00,347,3,1,6,41,0,0,,,
855,,Jared Goff,QB,2022,DET@CAR,32.00,355,3,0,3,15,1,0,,,
856,,Joe Burrow,QB,2022,CIN@NE,29.00,375,3,2,4,5,0,0,,,
857,,Kirk Cousins,QB,2022,NYG@MIN,29.00,299,3,0,1,2,0,0,,,
858,,Gardner Minshew,QB,2022,PHI@DAL,27.00,355,2,2,4,5,1,1,,,
859,,Josh Allen,QB,2022,BUF@CHI,26.00,172,2,2,6,41,0,1,,,
860,,Patrick Mahomes,QB,2022,SEA@KC,26.00,224,2,0,2,8,0,1,,,
861,,Sam Darnold,QB,2022,DET@CAR,23.00,250,1,0,6,19,0,1,,,
862,,Daniel Jones,QB,2022,NYG@MIN,22.00,334,1,1,4,34,0,0,,,
863,,Mac Jones,QB,2022,CIN@NE,21.00,240,2,0,1,-1,0,0,,,
864,,Baker Mayfield,QB,2022,DEN@LA,21.00,230,2,0,2,2,0,0,,,
865,,Trevor Lawrence,QB,2022,JAX@NYJ,19.00,229,0,0,7,51,1,1,,,
866,,Brock Purdy,QB,2022,WAS@SF,19.00,234,2,1,1,6,0,0,,,
867,,Taylor Heinicke,QB,2022,WAS@SF,15.00,166,2,1,2,-4,1,0,,,
868,,Tyler Huntley,QB,2022,ATL@BAL,14.00,115,1,0,11,26,0,0,,,
