,Week,Name,Position,Year,Game,Fantasy Points,PassingYards,PassingTDs,Ints,Rush Attempts,Rush Yards,Fumbles,RushTDs,Receptions,Receiving Yards,Receiving TDs
169,2,Parris Campbell,WR,2019,IND@TEN,8.00,0,0,0,0,0,0,0,1,12,1
170,2,Randall Cobb,WR,2019,DAL@WAS,8.00,0,0,0,2,11,0,0,5,24,0
171,2,Jamison Crowder,WR,2019,CLE@NYJ,8.00,0,0,0,0,0,0,0,4,40,0
172,2,Will Fuller,WR,2019,JAX@HOU,8.00,0,0,0,0,0,0,0,4,40,0
173,2,Allen Robinson,WR,2019,CHI@DEN,8.00,0,0,0,0,0,0,0,4,41,0
174,2,Courtland Sutton,WR,2019,CHI@DEN,8.00,0,0,0,0,0,0,0,4,40,0
175,2,Malik Turner,WR,2019,SEA@PIT,8.00,0,0,0,0,0,0,0,3,54,0
176,2,Chad Beebe,WR,2019,MIN@GB,7.00,0,0,0,0,0,0,0,1,61,0
177,2,Trey Quinn,WR,2019,DAL@WAS,7.00,0,0,0,0,0,0,0,4,36,0
178,2,Damion Ratley,WR,2019,CLE@NYJ,7.00,0,0,0,0,0,0,0,2,50,0
179,2,Hunter Renfrow,WR,2019,KC@OAK,7.00,0,0,0,0,0,0,0,4,30,0
180,2,Tre'Quan Smith,WR,2019,NO@LA,7.00,0,0,0,0,0,0,0,3,49,0
181,2,Corey Davis,WR,2019,IND@TEN,6.00,0,0,0,0,0,0,0,3,38,0
182,2,Phillip Dorsett,WR,2019,NE@MIA,6.00,0,0,0,0,0,0,0,3,39,0
183,2,KeeSean Johnson,WR,2019,ARI@BAL,6.00,0,0,0,0,0,0,0,1,31,0
184,2,Jarvis Landry,WR,2019,CLE@NYJ,6.00,0,0,0,0,0,0,0,3,32,0
185,2,Cody Latimer,WR,2019,BUF@NYG,6.00,0,0,0,0,0,0,0,3,30,0
186,2,Ty Montgomery,WR,2019,CLE@NYJ,6.00,0,0,0,3,25,0,0,3,15,0
187,2,A.J. Brown,WR,2019,IND@TEN,5.00,0,0,0,0,0,0,0,3,25,0
188,2,Cody Core,WR,2019,BUF@NYG,5.00,0,0,0,0,0,0,0,3,28,0
189,2,Jakeem Grant,WR,2019,NE@MIA,5.00,0,0,0,1,-4,0,0,3,22,0
190,2,Chester Rogers,WR,2019,IND@TEN,5.00,0,0,0,0,0,0,0,3,24,0
191,2,Mohamed Sanu,WR,2019,PHI@ATL,5.00,0,0,0,0,0,0,0,4,16,0
192,2,Kenny Stills,WR,2019,JAX@HOU,5.00,0,0,0,0,0,0,0,2,38,0
193,2,Robert Woods,WR,2019,NO@LA,5.00,0,0,0,1,9,0,0,2,33,0
194,2,Tajae Sharpe,WR,2019,IND@TEN,4.00,0,0,0,0,0,0,0,2,24,0
195,2,Marquez Valdes-Scantling,WR,2019,MIN@GB,4.00,0,0,0,0,0,0,0,3,19,0
196,2,James Washington,WR,2019,SEA@PIT,4.00,0,0,0,0,0,0,0,2,23,0
197,2,Michael Crabtree,WR,2019,ARI@BAL,3.00,0,0,0,0,0,0,0,2,13,0
198,2,Taylor Gabriel,WR,2019,CHI@DEN,3.00,0,0,0,1,14,0,0,1,11,0
199,2,Josh Gordon,WR,2019,NE@MIA,3.00,0,0,0,0,0,0,0,2,19,0
200,2,DaeSean Hamilton,WR,2019,CHI@DEN,3.00,0,0,0,0,0,0,0,2,15,0
201,2,Dontrelle Inman,WR,2019,LAC@DET,3.00,0,0,0,0,0,0,0,1,28,0
202,2,Russell Shepard,WR,2019,BUF@NYG,3.00,0,0,0,0,0,0,0,2,19,0
203,2,Jarius Wright,WR,2019,TB@CAR,3.00,0,0,0,0,0,0,0,2,15,0
204,2,Miles Boykin,WR,2019,ARI@BAL,2.00,0,0,0,0,0,0,0,1,11,0
205,2,Keke Coutee,WR,2019,JAX@HOU,2.00,0,0,0,0,0,0,0,2,7,0
206,2,Alex Erickson,WR,2019,SF@CIN,2.00,0,0,0,0,0,0,0,1,14,0
207,2,Chris Hogan,WR,2019,TB@CAR,2.00,0,0,0,0,0,0,0,1,12,0
208,2,Adam Humphries,WR,2019,IND@TEN,2.00,0,0,0,1,1,0,0,2,-1,0
209,2,Allen Hurns,WR,2019,NE@MIA,2.00,0,0,0,0,0,0,0,1,13,0
210,2,Darius Jennings,WR,2019,IND@TEN,2.00,0,0,0,0,0,0,0,1,11,0
211,2,Diontae Johnson,WR,2019,SEA@PIT,2.00,0,0,0,0,0,0,0,1,17,0
212,2,Zay Jones,WR,2019,BUF@NYG,2.00,0,0,0,0,0,0,0,1,14,0
213,2,Jake Kumerow,WR,2019,MIN@GB,2.00,0,0,0,0,0,0,0,1,12,0
214,2,Steven Sims,WR,2019,DAL@WAS,2.00,0,0,0,3,16,0,0,1,3,0
215,2,J.J. Arcega-Whiteside,WR,2019,PHI@ATL,1.00,0,0,0,0,0,0,0,1,4,0
216,2,Josh Bellamy,WR,2019,CLE@NYJ,1.00,0,0,0,0,0,0,0,1,5,0
217,2,Kendrick Bourne,WR,2019,SF@CIN,1.00,0,0,0,0,0,0,0,1,4,0
218,2,Ryan Grant,WR,2019,KC@OAK,1.00,0,0,0,0,0,0,0,1,-2,0
219,2,Deonte Harty,WR,2019,NO@LA,1.00,0,0,0,0,0,0,0,1,-7,0
220,2,Richie James,WR,2019,SF@CIN,1.00,0,0,0,0,0,0,0,1,7,0
221,2,Anthony Miller,WR,2019,CHI@DEN,1.00,0,0,0,0,0,0,0,1,2,0
222,2,Willie Snead,WR,2019,ARI@BAL,1.00,0,0,0,0,0,0,0,1,5,0
223,2,Ryan Switzer,WR,2019,SEA@PIT,1.00,0,0,0,0,0,0,0,1,0,0
224,2,Auden Tate,WR,2019,SF@CIN,1.00,0,0,0,0,0,0,0,1,6,0
225,2,De'Anthony Thomas,WR,2019,KC@OAK,1.00,0,0,0,0,0,0,0,1,6,0
226,2,Demaryius Thomas,WR,2019,CLE@NYJ,1.00,0,0,0,0,0,0,0,1,-1,0
227,2,Dede Westbrook,WR,2019,JAX@HOU,1.00,0,0,0,0,0,0,0,1,3,0
228,2,Damion Willis,WR,2019,SF@CIN,1.00,0,0,0,0,0,0,0,1,6,0
229,2,Dante Pettis,WR,2019,SF@CIN,0.00,16,0,0,0,0,0,0,0,0,0
230,3,Mike Evans,WR,2019,NYG@TB,45.00,0,0,0,0,0,0,0,8,190,3
231,3,Keenan Allen,WR,2019,HOU@LAC,43.00,0,0,0,1,3,0,0,13,183,2
232,3,Cooper Kupp,WR,2019,LA@CLE,33.00,0,0,0,0,0,0,0,11,101,2
233,3,Tyler Lockett,WR,2019,NO@SEA,32.00,0,0,0,0,0,0,0,11,154,1
234,3,Taylor Gabriel,WR,2019,CHI@WAS,31.00,0,0,0,1,7,0,0,6,75,3
235,3,Sterling Shepard,WR,2019,NYG@TB,27.00,0,0,0,2,21,0,0,7,100,1
236,3,Amari Cooper,WR,2019,MIA@DAL,26.00,0,0,0,0,0,0,0,6,88,2
237,3,Julio Jones,WR,2019,ATL@IND,26.00,0,0,0,0,0,0,0,8,128,1
238,3,Nelson Agholor,WR,2019,DET@PHI,24.00,0,0,0,0,0,1,0,8,50,2
239,3,Marvin Jones,WR,2019,DET@PHI,22.00,0,0,0,0,0,0,0,6,101,1
240,3,Paul Richardson,WR,2019,CHI@WAS,22.00,0,0,0,0,0,0,0,8,83,1
241,3,Marquez Valdes-Scantling,WR,2019,DEN@GB,21.00,0,0,0,0,0,0,0,6,99,1
242,3,T.Y. Hilton,WR,2019,ATL@IND,20.00,0,0,0,0,0,0,0,8,65,1
243,3,Adam Thielen,WR,2019,OAK@MIN,20.00,0,0,0,1,1,0,1,3,55,1
244,3,Brandin Cooks,WR,2019,LA@CLE,19.00,0,0,0,1,8,0,0,8,112,0
245,3,Julian Edelman,WR,2019,NYJ@NE,19.00,0,0,0,0,0,0,0,7,62,1
246,3,Terry McLaurin,WR,2019,CHI@WAS,19.00,0,0,0,0,0,0,0,6,70,1
247,3,Phillip Dorsett,WR,2019,NYJ@NE,18.00,0,0,0,2,12,0,0,6,53,1
248,3,D.J. Chark,WR,2019,TEN@JAX,17.00,0,0,0,0,0,0,0,4,76,1
249,3,Mecole Hardman,WR,2019,BAL@KC,17.00,0,0,0,1,7,0,0,2,97,1
250,3,JuJu Smith-Schuster,WR,2019,PIT@SF,17.00,0,0,0,0,0,0,0,3,81,1
251,3,Curtis Samuel,WR,2019,CAR@ARI,16.00,0,0,0,0,0,0,0,5,53,1
252,3,Michael Thomas,WR,2019,NO@SEA,16.00,0,0,0,0,0,0,0,5,54,1
253,3,Adam Humphries,WR,2019,TEN@JAX,15.00,0,0,0,0,0,0,0,6,93,0
254,3,Christian Kirk,WR,2019,CAR@ARI,15.00,0,0,0,0,0,0,0,10,59,0
255,3,Cole Beasley,WR,2019,CIN@BUF,14.00,0,0,0,0,0,0,0,8,48,0
256,3,Larry Fitzgerald,WR,2019,CAR@ARI,14.00,0,0,0,0,0,0,0,5,36,1
257,3,Josh Gordon,WR,2019,NYJ@NE,14.00,0,0,0,1,1,0,0,6,83,0
258,3,Diontae Johnson,WR,2019,PIT@SF,14.00,0,0,0,1,6,0,0,3,52,1
259,3,D.J. Moore,WR,2019,CAR@ARI,13.00,0,0,0,1,12,0,0,1,52,1
260,3,J.J. Nelson,WR,2019,OAK@MIN,13.00,0,0,0,0,0,0,0,4,36,1
261,3,Zach Pascal,WR,2019,ATL@IND,13.00,0,0,0,0,0,0,0,2,53,1
262,3,Demarcus Robinson,WR,2019,BAL@KC,13.00,0,0,0,0,0,0,0,3,43,1
263,3,Mohamed Sanu,WR,2019,ATL@IND,13.00,0,0,0,1,2,0,0,6,75,0
264,3,Courtland Sutton,WR,2019,DEN@GB,13.00,0,0,0,0,0,0,0,5,87,0
265,3,Auden Tate,WR,2019,CIN@BUF,13.00,0,0,0,0,0,1,0,6,88,0
266,3,Tyler Boyd,WR,2019,CIN@BUF,12.00,0,0,0,0,0,0,0,6,68,0
267,3,DeAndre Hopkins,WR,2019,HOU@LAC,12.00,0,0,0,0,0,0,0,6,67,0
268,3,Dante Pettis,WR,2019,PIT@SF,12.00,0,0,0,0,0,0,0,4,20,1
269,3,Allen Robinson,WR,2019,CHI@WAS,12.00,0,0,0,0,0,0,0,6,60,0
270,3,Kenny Stills,WR,2019,HOU@LAC,12.00,0,0,0,0,0,0,0,4,89,0
271,3,Odell Beckham Jr.,WR,2019,LA@CLE,11.00,0,0,0,0,0,0,0,6,56,0
272,3,Darius Slayton,WR,2019,NYG@TB,11.00,0,0,0,0,0,0,0,3,82,0
273,3,Sammy Watkins,WR,2019,BAL@KC,11.00,0,0,0,0,0,0,0,5,64,0
274,3,Tyrell Williams,WR,2019,OAK@MIN,11.00,0,0,0,0,0,0,0,3,29,1
